Real_Goal,Time,Cost,Prob,Results
2,134795275,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,146560764,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,125343541,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,127111929,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,150954554,68/68/71/,0.3381287464400955/0.3381287464400955/0.323742507119809/,0/1/2/
0,170666690,50/64/470/,0.5681141342389002/0.43173524223779186/1.506235233078911E-4/,0/
0,167532790,50/64/11928/,0.5681997184824406/0.43180028151755934/4.040774558758855E-102/,0/
1,122080877,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,136365299,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,141868959,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,125814094,50/50/141/,0.46127328148242935/0.46127328148242935/0.0774534370351414/,0/1/
1,134453814,50/50/767/,0.4999998039935524/0.4999998039935524/3.92012895119229E-7/,0/1/
2,139981643,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,130330690,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,162621066,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,134239826,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,223830556,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,119130521,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,121711167,50/50/201/,0.48738209409602634/0.48738209409602634/0.025235811807947317/,0/1/
0,152483930,50/77/6104/,0.6293459049774082/0.3706540950225919/1.7602718154716564E-52/,0/
0,142273175,50/65/141927/,0.5730039009253379/0.4269960990746621/0.0/,0/
0,148892460,50/65/11363075/,0.5730039009253379/0.4269960990746621/0.0/,0/
1,134134325,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,135653713,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,156012546,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,137279323,50/50/92/,0.41002428524042495/0.41002428524042495/0.17995142951915014/,0/1/
1,147586631,50/50/835/,0.49999994833324646/0.49999994833324646/1.033335070881461E-7/,0/1/
2,132897872,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,127011534,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,271836810,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,199852650,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
